timestamp,forecast_battery_temp
2025-12-05 18:28:00,35.67243923933789
2025-12-05 18:28:00,34.511602713836766
2025-12-05 18:28:00,34.35939362193593
2025-12-05 18:28:00,35.21408965425037
2025-12-05 18:28:00,35.500208300836235
2025-12-05 18:28:00,34.89783059342672
2025-12-05 18:28:00,34.21816425236458
2025-12-05 18:28:00,35.4991318574706
2025-12-05 18:28:00,35.34197112608785
2025-12-05 18:28:00,34.937658997955225
2025-12-05 18:28:00,35.763506348070635
2025-12-05 18:28:00,34.43625167824229
2025-12-05 18:28:00,34.79406145297947
2025-12-05 18:28:00,35.60677619403413
2025-12-05 18:28:00,34.75358718243159
2025-12-05 18:28:00,34.922804079509454
2025-12-05 18:28:00,34.617740029688406
2025-12-05 18:28:00,35.08685404843228
2025-12-05 18:28:00,35.23066688208115
2025-12-05 18:28:00,35.0814718316041
2025-12-05 18:28:00,34.22419233521214
2025-12-05 18:28:00,34.43431408018415
2025-12-05 18:28:00,35.680620208916714
2025-12-05 18:28:00,35.76415221409002
2025-12-05 18:28:00,34.38802701546183
2025-12-05 18:28:00,34.14819543359828
2025-12-05 18:28:00,35.062741717042044
2025-12-05 18:28:00,34.376832004459224
2025-12-05 18:28:00,34.830445238737944
2025-12-05 18:28:00,35.10020194616615
2025-12-05 18:28:00,34.99987742448894
2025-12-05 18:28:00,34.33011436239065
2025-12-05 18:28:00,34.710529447806174
2025-12-05 18:28:00,34.297821061421594
2025-12-05 18:28:00,35.1340022678471
2025-12-05 18:28:00,35.6788978995317
2025-12-05 18:28:00,35.739178728007275
2025-12-05 18:28:00,35.362638838708044
2025-12-05 18:28:00,34.19340605495497
2025-12-05 18:28:00,34.61214252418711
2025-12-05 18:28:00,35.46899144323282
2025-12-05 18:28:00,34.23624850090725
2025-12-05 18:28:00,34.36606757080287
2025-12-05 18:28:00,35.71420524192454
2025-12-05 18:28:00,34.38910345882747
2025-12-05 18:28:00,34.52796465299442
2025-12-05 18:28:00,35.7154969739633
2025-12-05 18:28:00,34.345399858182674
2025-12-05 18:28:00,35.46533153578965
2025-12-05 18:28:00,34.407833573389524
2025-12-05 18:28:00,34.51806137403058
2025-12-05 18:28:00,34.50514405364295
2025-12-05 18:28:00,34.732488892465135
2025-12-05 18:28:00,35.626367463288695
2025-12-05 18:28:00,34.329253207698144
2025-12-05 18:28:00,34.36283824070597
2025-12-05 18:28:00,34.25993025495123
2025-12-05 18:28:00,34.69287577660975
2025-12-05 18:28:00,34.9979398264308
2025-12-05 18:28:00,35.24573708920005
2025-12-05 18:28:00,35.37835491184632
2025-12-05 18:28:00,34.997078671738294
2025-12-05 18:28:00,35.60010224516719
2025-12-05 18:28:00,35.34046410537596
2025-12-05 18:28:00,35.69913503480564
2025-12-05 18:28:00,35.826370640623736
2025-12-05 18:28:00,35.2819055862854
2025-12-05 18:28:00,34.96564652546174
2025-12-05 18:28:00,34.46057929830565
2025-12-05 18:28:00,34.62699744263287
2025-12-05 18:28:00,35.842086713762015
2025-12-05 18:28:00,35.34347814679973
2025-12-05 18:28:00,35.37469500440316
2025-12-05 18:28:00,35.56996183092941
2025-12-05 18:28:00,34.4657462264607
2025-12-05 18:28:00,35.83218343479817
2025-12-05 18:28:00,34.928186296337635
2025-12-05 18:28:00,34.34518456950955
2025-12-05 18:28:00,35.185240972051346
2025-12-05 18:28:00,35.29353117463426
2025-12-05 18:28:00,34.42053560510402
2025-12-05 18:28:00,35.148426608946615
2025-12-05 18:28:00,34.41472281092959
2025-12-05 18:28:00,35.44940017397825
2025-12-05 18:28:00,34.785880483400646
2025-12-05 18:28:00,35.58718492477957
2025-12-05 18:28:00,34.915268975950006
2025-12-05 18:28:00,35.5277652509965
2025-12-05 18:28:00,34.80030482450016
2025-12-05 18:28:00,34.14109090738509
2025-12-05 18:28:00,35.71269822121265
2025-12-05 18:28:00,35.49999301216311
2025-12-05 18:28:00,34.60934377143645
2025-12-05 18:28:00,34.82592417660228
2025-12-05 18:28:00,34.321072238119314
2025-12-05 18:28:00,34.42247320316216
2025-12-05 18:28:00,35.169955476259325
2025-12-05 18:28:00,34.62462926722847
2025-12-05 18:28:00,35.039490540344325
2025-12-05 18:28:00,34.600947513184494
2025-12-05 18:28:00,35.625936885942444
2025-12-05 18:28:00,34.72516907757881
2025-12-05 18:28:00,34.55315342775029
2025-12-05 18:28:00,34.78910981349755
2025-12-05 18:28:00,34.69739683874542
2025-12-05 18:28:00,35.31570590796635
2025-12-05 18:28:00,34.80783992805961
2025-12-05 18:28:00,35.04336573646061
2025-12-05 18:28:00,35.318935238063254
2025-12-05 18:28:00,34.256916213527454
2025-12-05 18:28:00,34.46596151513383
2025-12-05 18:28:00,34.41278521287144
2025-12-05 18:28:00,34.2071845300351
2025-12-05 18:28:00,35.68794002380304
2025-12-05 18:28:00,35.206554550690925
2025-12-05 18:28:00,34.1395838866732
2025-12-05 18:28:00,35.59321300762713
2025-12-05 18:28:00,35.761999327358744
2025-12-05 18:28:00,35.55510691248364
2025-12-05 18:28:00,35.74391507881607
2025-12-05 18:28:00,35.07716605814156
2025-12-05 18:28:00,34.307939629058566
2025-12-05 18:28:00,35.34433930149224
2025-12-05 18:28:00,34.130326473728736
2025-12-05 18:28:00,34.95014574099659
2025-12-05 18:28:00,35.204186375286525
2025-12-05 18:28:00,34.97684153646435
2025-12-05 18:28:00,34.69524395201415
2025-12-05 18:28:00,34.75896939925976
2025-12-05 18:28:00,35.4776029901579
2025-12-05 18:28:00,35.41818331637483
2025-12-05 18:28:00,35.519368992744546
2025-12-05 18:28:00,34.660582475640695
2025-12-05 18:28:00,35.09008337852919
2025-12-05 18:28:00,34.537222065938884
2025-12-05 18:28:00,34.86790546786205
2025-12-05 18:28:00,34.771886719647384
2025-12-05 18:28:00,35.660167784969644
2025-12-05 18:28:00,34.82312542385163
2025-12-05 18:28:00,34.969091144231776
2025-12-05 18:28:00,34.9454093901878
2025-12-05 18:28:00,35.152301805062905
2025-12-05 18:28:00,35.12302254551762
2025-12-05 18:28:00,34.38242950996053
2025-12-05 18:28:00,34.84443900249121
2025-12-05 18:28:00,35.64768104192827
2025-12-05 18:28:00,34.577696336486774
2025-12-05 18:28:00,34.861877385014495
2025-12-05 18:28:00,35.12216139082511
2025-12-05 18:28:00,35.547356520251064
2025-12-05 18:28:00,35.39923791313964
2025-12-05 18:28:00,35.724108520888386
2025-12-05 18:28:00,34.38738114944245
2025-12-05 18:28:00,35.70667013836509
2025-12-05 18:28:00,34.843362559125566
2025-12-05 18:28:00,34.67780556949086
2025-12-05 18:28:00,35.82464833123872
2025-12-05 18:28:00,34.4657462264607
2025-12-05 18:28:00,34.208906839420116
2025-12-05 18:28:00,35.3241021662183
2025-12-05 18:28:00,35.68040492024359
2025-12-05 18:28:00,35.17878231185753
2025-12-05 18:28:00,35.375986736441924
2025-12-05 18:28:00,34.97533451575246
2025-12-05 18:28:00,34.451106596688064
2025-12-05 18:28:00,34.57748104781365
2025-12-05 18:28:00,34.12429839088118
2025-12-05 18:28:00,34.52688820962879
2025-12-05 18:28:00,35.69052348788056
2025-12-05 18:28:00,35.66920990924098
2025-12-05 18:28:00,34.81451387692654
2025-12-05 18:28:00,35.423565533203
2025-12-05 18:28:00,35.47222077332972
2025-12-05 18:28:00,35.74714440891298
2025-12-05 18:28:00,34.99815511510393
2025-12-05 18:28:00,34.51375560056804
2025-12-05 18:28:00,35.72195563415711
2025-12-05 18:28:00,35.659737207623394
2025-12-05 18:28:00,35.08297885231599
2025-12-05 18:28:00,35.31742821735136
2025-12-05 18:28:00,35.31441417592758
2025-12-05 18:28:00,34.63797716496235
2025-12-05 18:28:00,35.73724112994913
2025-12-05 18:28:00,35.445955555208215
2025-12-05 18:28:00,35.34670747689664
2025-12-05 18:28:00,35.355534312494854
2025-12-05 18:28:00,34.44227976108985
2025-12-05 18:28:00,34.99729396041142
2025-12-05 18:28:00,34.560042665290354
2025-12-05 18:28:00,35.462102205692744
2025-12-05 18:28:00,35.18459510603196
2025-12-05 18:28:00,35.21408965425037
2025-12-05 18:28:00,34.93787428662835
2025-12-05 18:28:00,34.51354031189491
2025-12-05 18:28:00,34.47995527888709
2025-12-05 18:28:00,35.14153737140655
2025-12-05 18:28:00,35.09266684260671
2025-12-05 18:28:00,35.04702564390377
2025-12-05 18:28:00,35.54412719015416
2025-12-05 18:28:00,35.79321618496217
